note,time,channel
65,0.1153845,0
67,0.1153845,0
68,0.230769,0
62,0.230769,0
65,0.230769,0
59,0.230769,0
67,0.230769,0
63,0.461538,0
0,0.692307,0
60,0.1153845,0
62,0.1153845,0
63,0.1153845,0
62,0.1153845,0
60,0.230769,0
72,0.692307,0
70,0.230769,0
69,0.230769,0
65,0.1153845,0
67,0.1153845,0
69,0.1153845,0
67,0.1153845,0
65,0.230769,0
77,0.692307,0
75,0.230769,0
74,0.230769,0
70,0.1153845,0
72,0.1153845,0
74,0.1153845,0
72,0.1153845,0
70,0.230769,0
82,0.692307,0
80,0.230769,0
79,0.230769,0
82,0.1153845,0
80,0.1153845,0
79,0.1153845,0
80,0.1153845,0
82,0.230769,0
75,0.230769,0
79,0.1153845,0
77,0.1153845,0
75,0.1153845,0
77,0.1153845,0
79,0.230769,0
72,0.230769,0
75,0.1153845,0
74,0.1153845,0
72,0.1153845,0
74,0.1153845,0
75,0.230769,0
69,0.230769,0
72,0.1153845,0
74,0.1153845,0
75,0.1153845,0
74,0.1153845,0
72,0.230769,0
77,0.230769,0
68,0.1153845,0
67,0.1153845,0
65,0.1153845,0
67,0.1153845,0
68,0.230769,0
67,0.230769,0
70,0.1153845,0
72,0.1153845,0
74,0.1153845,0
72,0.1153845,0
70,0.230769,0
75,0.230769,0
67,0.1153845,0
65,0.1153845,0
63,0.1153845,0
65,0.1153845,0
67,0.230769,0
65,0.230769,0
69,0.1153845,0
70,0.1153845,0
72,0.1153845,0
70,0.1153845,0
69,0.230769,0
74,0.230769,0
65,0.1153845,0
63,0.1153845,0
62,0.1153845,0
63,0.1153845,0
65,0.230769,0
63,0.230769,0
67,0.1153845,0
69,0.1153845,0
70,0.1153845,0
69,0.1153845,0
67,0.230769,0
72,0.230769,0
63,0.1153845,0
62,0.1153845,0
60,0.1153845,0
62,0.1153845,0
63,0.230769,0
62,0.923076,0
0,0.230769,0
70,0.1153845,0
72,0.1153845,0
74,0.1153845,0
72,0.1153845,0
70,0.230769,0
77,0.230769,0
74,0.230769,0
82,0.230769,0
77,0.230769,0
74,0.230769,0
77,0.1153845,0
75,0.1153845,0
74,0.1153845,0
75,0.1153845,0
77,0.230769,0
70,0.230769,0
75,0.230769,0
70,0.230769,0
75,0.230769,0
67,0.230769,0
63,0.1153845,0
65,0.1153845,0
67,0.1153845,0
65,0.1153845,0
63,0.230769,0
70,0.230769,0
67,0.230769,0
75,0.230769,0
70,0.230769,0
67,0.230769,0
70,0.1153845,0
68,0.1153845,0
67,0.1153845,0
68,0.1153845,0
70,0.230769,0
63,0.461538,0
75,0.692307,0
75,0.1153845,0
74,0.1153845,0
72,0.1153845,0
74,0.1153845,0
75,0.230769,0
65,0.461538,0
75,0.692307,0
72,0.1153845,0
74,0.1153845,0
75,0.1153845,0
74,0.1153845,0
72,0.230769,0
77,0.230769,0
74,0.1153845,0
72,0.1153845,0
70,0.1153845,0
72,0.1153845,0
74,0.230769,0
65,0.230769,0
70,0.230769,0
72,0.230769,0
69,0.230769,0
70,3.692304,0
58,0.461538,1
46,0.461538,1
50,0.461538,1
53,0.461538,1
58,0.923076,1
0,1.384614,1
46,0.461538,1
51,0.461538,1
55,0.461538,1
58,0.923076,1
0,1.384614,1
46,0.461538,1
48,0.461538,1
51,0.461538,1
57,0.923076,1
0,1.153845,1
58,0.1153845,1
60,0.1153845,1
62,0.1153845,1
60,0.1153845,1
58,0.230769,1
63,0.461538,1
0,0.692307,1
57,0.1153845,1
58,0.1153845,1
60,0.1153845,1
58,0.1153845,1
57,0.230769,1
62,0.461538,1
0,0.692307,1
55,0.1153845,1
57,0.1153845,1
58,0.1153845,1
57,0.1153845,1
55,0.230769,1
60,0.230769,1
48,0.1153845,1
50,0.1153845,1
51,0.1153845,1
50,0.1153845,1
48,0.230769,1
53,0.461538,1
41,0.461538,1
0,0.230769,1
60,0.230769,1
57,0.230769,1
53,0.230769,1
0,0.230769,1
53,0.1153845,1
55,0.1153845,1
57,0.1153845,1
55,0.1153845,1
53,0.230769,1
60,0.230769,1
57,0.230769,1
65,0.230769,1
60,0.230769,1
57,0.230769,1
60,0.1153845,1
58,0.1153845,1
57,0.1153845,1
58,0.1153845,1
60,0.230769,1
53,0.230769,1
57,0.230769,1
48,0.230769,1
51,0.230769,1
50,0.230769,1
46,0.1153845,1
48,0.1153845,1
50,0.1153845,1
48,0.1153845,1
46,0.230769,1
53,0.230769,1
50,0.230769,1
58,0.230769,1
53,0.230769,1
50,0.230769,1
53,0.1153845,1
51,0.1153845,1
50,0.1153845,1
51,0.1153845,1
53,0.230769,1
46,0.230769,1
50,0.230769,1
43,0.230769,1
46,0.230769,1
40,0.230769,1
43,0.1153845,1
45,0.1153845,1
46,0.1153845,1
45,0.1153845,1
43,0.230769,1
52,0.230769,1
48,0.230769,1
55,0.230769,1
52,0.230769,1
58,0.230769,1
48,0.1153845,1
50,0.1153845,1
52,0.1153845,1
50,0.1153845,1
48,0.230769,1
55,0.230769,1
52,0.230769,1
60,0.230769,1
55,0.230769,1
57,0.461538,1
60,0.461538,1
57,0.461538,1
53,0.461538,1
54,0.461538,1
57,0.461538,1
54,0.461538,1
50,0.461538,1
55,0.230769,1
43,0.1153845,1
45,0.1153845,1
46,0.1153845,1
45,0.1153845,1
43,0.230769,1
50,0.230769,1
46,0.230769,1
55,0.230769,1
50,0.230769,1
58,0.230769,1
56,0.1153845,1
55,0.1153845,1
53,0.1153845,1
55,0.1153845,1
56,0.230769,1
50,0.230769,1
53,0.230769,1
46,0.230769,1
50,0.230769,1
51,0.461538,1
55,0.461538,1
51,0.461538,1
48,0.461538,1
47,0.461538,1
50,0.461538,1
47,0.461538,1
43,0.461538,1
48,0.230769,1
36,0.1153845,1
38,0.1153845,1
39,0.1153845,1
38,0.1153845,1
36,0.230769,1
48,0.692307,1
46,0.230769,1
45,0.230769,1
41,0.1153845,1
43,0.1153845,1
45,0.1153845,1
43,0.1153845,1
41,0.230769,1
53,0.692307,1
51,0.230769,1
50,0.230769,1
46,0.1153845,1
48,0.1153845,1
50,0.1153845,1
48,0.1153845,1
46,0.230769,1
58,0.692307,1
56,0.230769,1
55,0.230769,1
51,0.1153845,1
53,0.1153845,1
55,0.1153845,1
53,0.1153845,1
51,0.230769,1
63,0.692307,1
62,0.230769,1
60,0.230769,1
63,0.1153845,1
62,0.1153845,1
60,0.1153845,1
62,0.1153845,1
63,0.230769,1
57,0.230769,1
60,0.1153845,1
58,0.1153845,1
57,0.1153845,1
58,0.1153845,1
60,0.230769,1
53,0.230769,1
57,0.1153845,1
58,0.1153845,1
60,0.1153845,1
58,0.1153845,1
57,0.230769,1
62,0.230769,1
53,0.1153845,1
51,0.1153845,1
50,0.1153845,1
51,0.1153845,1
53,0.230769,1
51,0.230769,1
55,0.1153845,1
57,0.1153845,1
58,0.1153845,1
57,0.1153845,1
55,0.230769,1
60,0.230769,1
51,0.1153845,1
50,0.1153845,1
48,0.1153845,1
50,0.1153845,1
51,0.230769,1
50,0.230769,1
53,0.1153845,1
55,0.1153845,1
57,0.1153845,1
55,0.1153845,1
53,0.230769,1
58,0.230769,1
50,0.1153845,1
48,0.1153845,1
46,0.1153845,1
48,0.1153845,1
50,0.230769,1
48,0.230769,1
51,0.1153845,1
53,0.1153845,1
55,0.1153845,1
53,0.1153845,1
51,0.230769,1
57,0.230769,1
48,0.1153845,1
46,0.1153845,1
45,0.1153845,1
46,0.1153845,1
48,0.230769,1
46,0.230769,1
58,0.1153845,1
60,0.1153845,1
62,0.1153845,1
60,0.1153845,1
58,0.230769,1
65,0.230769,1
62,0.230769,1
70,0.230769,1
65,0.230769,1
62,0.230769,1
65,0.1153845,1
63,0.1153845,1
62,0.1153845,1
63,0.1153845,1
65,0.230769,1
58,0.230769,1
62,0.230769,1
53,0.230769,1
56,0.230769,1
55,0.230769,1
51,0.1153845,1
53,0.1153845,1
55,0.1153845,1
53,0.1153845,1
51,0.230769,1
58,0.230769,1
55,0.230769,1
63,0.230769,1
58,0.230769,1
55,0.230769,1
58,0.1153845,1
56,0.1153845,1
55,0.1153845,1
56,0.1153845,1
58,0.230769,1
51,0.230769,1
55,0.230769,1
46,0.230769,1
50,0.230769,1
48,0.230769,1
41,0.1153845,1
43,0.1153845,1
45,0.1153845,1
43,0.1153845,1
41,0.230769,1
48,0.230769,1
45,0.230769,1
51,0.230769,1
48,0.230769,1
45,0.230769,1
48,0.1153845,1
46,0.1153845,1
45,0.1153845,1
46,0.1153845,1
48,0.230769,1
41,0.230769,1
45,0.230769,1
36,0.230769,1
39,0.230769,1
38,0.230769,1
46,0.1153845,1
48,0.1153845,1
50,0.1153845,1
48,0.1153845,1
46,0.230769,1
53,0.461538,1
41,0.461538,1
46,3.692304,1
